date,fire_count,avg_frp
2021-03-17,8,2.44375
2021-03-18,4,1.2
2021-03-19,1,2.53
2021-03-20,11,2.0636363636363635
2021-03-21,3,2.9499999999999997
2021-03-22,3,1.72
2021-03-23,5,1.482
2021-03-24,15,2.5606666666666666
2021-03-25,4,1.05
2021-03-26,10,3.7560000000000002
2021-03-27,4,1.02
2021-03-28,2,1.9049999999999998
2021-03-29,7,2.37
2021-03-30,20,1.526
2021-03-31,20,2.0015
2021-04-01,14,2.432142857142857
2021-04-02,6,1.1233333333333333
2021-04-03,14,3.110714285714286
2021-04-04,5,3.3600000000000003
2021-04-05,0,0.0
2021-04-06,3,1.57
2021-04-07,7,6.811428571428571
2021-04-08,4,1.5125
2021-04-09,5,1.4
2021-04-10,0,0.0
2021-04-11,0,0.0
2021-04-12,0,0.0
2021-04-13,0,0.0
2021-04-14,5,2.802
2021-04-15,4,0.7975
2021-04-16,10,2.145
2021-04-17,4,5.9975
2021-04-18,0,0.0
2021-04-19,1,2.36
2021-04-20,21,2.6104761904761906
2021-04-21,7,4.155714285714286
2021-04-22,5,1.6119999999999997
2021-04-23,7,1.07
2021-04-24,9,1.9677777777777778
2021-04-25,9,2.58
2021-04-26,0,0.0
2021-04-27,0,0.0
2021-04-28,0,0.0
2021-04-29,0,0.0
2021-04-30,0,0.0
2021-05-01,3,1.1233333333333333
2021-05-02,2,9.629999999999999
2021-05-03,1,2.85
2021-05-04,7,3.5700000000000003
2021-05-05,5,2.38
2021-05-06,2,1.375
2021-05-07,9,2.982222222222222
2021-05-08,8,1.4675
2021-05-09,8,1.4825
2021-05-10,4,1.055
2021-05-11,0,0.0
2021-05-12,1,3.23
2021-05-13,4,3.1675
2021-05-14,8,1.45625
2021-05-15,2,1.515
2021-05-16,3,1.6166666666666665
2021-05-17,1,4.24
2021-05-18,15,1.738
2021-05-19,7,1.4414285714285715
2021-05-20,7,1.577142857142857
2021-05-21,6,3.563333333333333
2021-05-22,0,0.0
2021-05-23,2,2.8899999999999997
2021-05-24,0,0.0
2021-05-25,5,4.314
2021-05-26,11,1.3590909090909091
2021-05-27,7,2.0342857142857143
2021-05-28,11,2.9600000000000004
2021-05-29,7,1.4585714285714286
2021-05-30,3,2.6266666666666665
2021-05-31,2,2.88
2021-06-01,5,4.654
2021-06-02,16,1.786875
2021-06-03,8,1.84125
2021-06-04,5,2.08
2021-06-05,3,3.6033333333333335
2021-06-06,17,3.393529411764706
2021-06-07,0,0.0
2021-06-08,2,2.495
2021-06-09,5,2.016
2021-06-10,10,2.6879999999999997
2021-06-11,6,4.348333333333334
2021-06-12,4,1.0925
2021-06-13,14,3.2050000000000005
2021-06-14,13,5.065384615384615
2021-06-15,1,6.45
2021-06-16,3,1.1533333333333333
2021-06-17,18,2.3444444444444446
2021-06-18,8,1.46
2021-06-19,8,1.54875
2021-06-20,1,3.31
2021-06-21,3,4.196666666666666
2021-06-22,12,2.5608333333333335
2021-06-23,6,1.1199999999999999
2021-06-24,11,1.7354545454545454
2021-06-25,9,3.0900000000000003
2021-06-26,10,1.891
2021-06-27,6,2.3366666666666664
2021-06-28,5,1.784
2021-06-29,10,2.601
2021-06-30,9,2.441111111111111
2021-07-01,9,2.0688888888888886
2021-07-02,8,3.4975
2021-07-03,1,5.03
2021-07-04,4,1.8925000000000003
2021-07-05,7,1.544285714285714
2021-07-06,14,1.9964285714285714
2021-07-07,7,5.288571428571428
2021-07-08,3,1.4233333333333336
2021-07-09,11,0.9754545454545455
2021-07-10,19,3.460526315789474
2021-07-11,6,2.3633333333333333
2021-07-12,6,1.875
2021-07-13,3,2.11
2021-07-14,6,2.5416666666666665
2021-07-15,0,0.0
2021-07-16,2,1.09
2021-07-17,1,0.85
2021-07-18,5,4.318
2021-07-19,15,2.5893333333333337
2021-07-20,7,1.23
2021-07-21,5,1.576
2021-07-22,9,1.2755555555555556
2021-07-23,5,2.946
2021-07-24,3,1.1633333333333333
2021-07-25,1,2.34
2021-07-26,2,0.92
2021-07-27,2,8.355
2021-07-28,4,1.1225
2021-07-29,12,3.2158333333333338
2021-07-30,16,1.27125
2021-07-31,8,4.775
2021-08-01,2,1.4700000000000002
2021-08-02,0,0.0
2021-08-03,4,1.1775
2021-08-04,0,0.0
2021-08-05,12,3.1925000000000003
2021-08-06,8,3.12625
2021-08-07,6,1.425
2021-08-08,6,4.013333333333333
2021-08-09,3,1.82
2021-08-10,10,1.735
2021-08-11,6,6.308333333333334
2021-08-12,1,3.76
2021-08-13,0,0.0
2021-08-14,4,2.965
2021-08-15,14,2.1392857142857142
2021-08-16,1,5.48
2021-08-17,1,5.5
2021-08-18,2,1.425
2021-08-19,2,4.4
2021-08-20,2,2.1100000000000003
2021-08-21,3,2.4433333333333334
2021-08-22,2,0.885
2021-08-23,2,1.895
2021-08-24,3,1.0066666666666666
2021-08-25,1,5.56
2021-08-26,19,2.2605263157894737
2021-08-27,3,2.143333333333333
2021-08-28,0,0.0
2021-08-29,6,3.8550000000000004
2021-08-30,3,1.3699999999999999
2021-08-31,6,2.8666666666666667
2021-09-01,13,3.674615384615384
2021-09-02,9,2.0144444444444445
2021-09-03,6,2.06
2021-09-04,7,2.2885714285714287
2021-09-05,17,2.17
2021-09-06,11,2.4563636363636365
2021-09-07,5,1.55
2021-09-08,5,2.836
2021-09-09,2,1.52
2021-09-10,3,1.5666666666666667
2021-09-11,11,2.441818181818182
2021-09-12,11,1.8318181818181818
2021-09-13,5,2.354
2021-09-14,5,1.636
2021-09-15,2,1.2200000000000002
2021-09-16,0,0.0
2021-09-17,2,3.4250000000000003
2021-09-18,3,1.51
2021-09-19,0,0.0
2021-09-20,4,1.2174999999999998
2021-09-21,7,3.244285714285714
2021-09-22,2,10.415000000000001
2021-09-23,10,2.468
2021-09-24,6,1.8916666666666668
2021-09-25,9,0.9944444444444444
2021-09-26,2,3.44
2021-09-27,9,3.703333333333333
2021-09-28,5,1.546
2021-09-29,2,2.37
2021-09-30,5,2.058
2021-10-01,10,3.5050000000000003
2021-10-02,6,4.426666666666667
2021-10-03,0,0.0
2021-10-04,1,0.94
2021-10-05,0,0.0
2021-10-06,0,0.0
2021-10-07,1,0.96
2021-10-08,0,0.0
2021-10-09,0,0.0
2021-10-10,4,4.81
2021-10-11,2,1.6800000000000002
2021-10-12,2,1.31
2021-10-13,13,6.24923076923077
2021-10-14,7,2.8457142857142856
2021-10-15,6,6.728333333333333
2021-10-16,11,1.8563636363636364
2021-10-17,4,1.5
2021-10-18,3,3.1766666666666663
2021-10-19,3,1.06
2021-10-20,9,2.47
2021-10-21,0,0.0
2021-10-22,2,4.62
2021-10-23,5,2.328
2021-10-24,3,2.35
2021-10-25,0,0.0
2021-10-26,11,2.570909090909091
2021-10-27,6,1.9799999999999998
2021-10-28,5,2.38
2021-10-29,3,1.26
2021-10-30,9,3.0433333333333334
2021-10-31,0,0.0
2021-11-01,0,0.0
2021-11-02,0,0.0
2021-11-03,0,0.0
2021-11-04,0,0.0
2021-11-05,3,1.1466666666666667
2021-11-06,5,1.182
2021-11-07,3,2.0100000000000002
2021-11-08,0,0.0
2021-11-09,9,0.7688888888888888
2021-11-10,0,0.0
2021-11-11,1,1.27
2021-11-12,5,2.318
2021-11-13,2,1.41
2021-11-14,0,0.0
2021-11-15,0,0.0
2021-11-16,2,1.095
2021-11-17,0,0.0
2021-11-18,6,1.7116666666666667
2021-11-19,1,4.3
2021-11-20,0,0.0
2021-11-21,0,0.0
2021-11-22,0,0.0
2021-11-23,0,0.0
2021-11-24,3,2.09
2021-11-25,4,1.6225
2021-11-26,0,0.0
2021-11-27,0,0.0
2021-11-28,0,0.0
2021-11-29,2,4.195
2021-11-30,6,2.365
2021-12-01,10,1.9940000000000002
2021-12-02,0,0.0
2021-12-03,2,1.065
2021-12-04,0,0.0
2021-12-05,1,13.37
2021-12-06,4,1.2925
2021-12-07,1,2.61
2021-12-08,0,0.0
2021-12-09,0,0.0
2021-12-10,0,0.0
2021-12-11,2,0.6399999999999999
2021-12-12,11,1.5772727272727274
2021-12-13,2,1.9300000000000002
2021-12-14,4,1.66
2021-12-15,2,1.015
2021-12-16,11,2.14
2021-12-17,5,1.372
2021-12-18,2,1.4849999999999999
2021-12-19,2,1.305
2021-12-20,4,2.1574999999999998
2021-12-21,0,0.0
2021-12-22,7,3.7671428571428573
2021-12-23,0,0.0
2021-12-24,0,0.0
2021-12-25,0,0.0
2021-12-26,0,0.0
2021-12-27,0,0.0
2021-12-28,0,0.0
2021-12-29,0,0.0
2021-12-30,0,0.0
2021-12-31,0,0.0
